fips,county,state,total_population,median_household_income,poverty_count,edu_pct,hud_pop2020,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,0,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,11,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,823,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,370,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,14,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,0,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,560,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,481,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,935,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,891,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,0,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,0,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,17,654.0,748.0,960.0,1275.0,1280.0
33007,Coos,NH,31430,55247.0,3419,0.15917912822144448,2141,654.0,748.0,960.0,1275.0,1280.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,2001,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,2246,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,997,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,437,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,2591,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1050,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,3103,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,3320,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,3929,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,472,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,336,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,56,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,4566,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1028,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1293,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,440,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,11525,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,4597,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,682,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,2216,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,416,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,13718,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1270,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1600,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,5916,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,0,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,606,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1713,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,954,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,299,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1372,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,817,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,6856,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1350,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,660,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,2520,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,734,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,230,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1089,891.0,1001.0,1315.0,1708.0,1940.0
33009,Grafton,NH,90836,79949.0,8361,0.3104606103307059,1326,891.0,1001.0,1315.0,1708.0,1940.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,11357,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,2682,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,22710,1200.0,1348.0,1771.0,2141.0,2361.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1675,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,5394,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1720,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1569,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,18091,1200.0,1348.0,1771.0,2141.0,2361.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1822,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,2193,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1711,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,6020,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,7973,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,25488,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,8615,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1734,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,112441,1200.0,1348.0,1771.0,2141.0,2361.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1521,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,26353,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,15994,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,2634,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,89052,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,5805,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,5358,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,13991,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,6661,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,450,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,1253,1105.0,1113.0,1462.0,1862.0,2121.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,9058,1200.0,1348.0,1771.0,2141.0,2361.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,3777,1326.0,1489.0,1956.0,2528.0,2737.0
33011,Hillsborough,NH,422733,95112.0,28465,0.28715761485382024,203,1105.0,1113.0,1462.0,1862.0,2121.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4428,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2720,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4043,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,7944,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,1419,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2416,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2684,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,43503,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,1360,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2846,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4767,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,8695,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4966,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,809,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,14411,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,5746,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,5591,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,1795,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4326,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4915,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,7224,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,4119,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,1568,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2151,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2925,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,2002,972.0,1086.0,1427.0,1877.0,1900.0
33013,Merrimack,NH,153918,88806.0,10722,0.2650697124442885,1529,972.0,1086.0,1427.0,1877.0,1900.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,7014,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,5513,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4596,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,3942,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,5191,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4538,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4509,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,33482,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,2192,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,6989,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,15179,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4709,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4058,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,8607,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,15938,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,2231,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,2011,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,6330,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,26251,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,863,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,1984,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,1006,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,9161,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4930,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4477,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,4316,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,5099,1378.0,1387.0,1823.0,2569.0,2710.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,7724,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,21418,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,10457,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,5478,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,29633,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,6453,1299.0,1483.0,1917.0,2329.0,2553.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,8843,2212.0,2377.0,2827.0,3418.0,3765.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,929,2212.0,2377.0,2827.0,3418.0,3765.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,7466,1481.0,1582.0,2003.0,2557.0,2999.0
33015,Rockingham,NH,315169,110225.0,15149,0.3207866255881765,14694,1299.0,1483.0,1917.0,2329.0,2553.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,9130,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,31922,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,16476,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,6952,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,4524,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,2245,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,1454,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,4637,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,2718,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,31305,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,2585,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,12027,1481.0,1582.0,2003.0,2557.0,2999.0
33017,Strafford,NH,130965,83212.0,11112,0.25975642347191996,4186,1481.0,1582.0,2003.0,2557.0,2999.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,1009,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,5034,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,12969,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,1649,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,723,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,964,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,2948,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,629,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,803,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,6376,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,2765,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,1191,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,3476,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,1580,947.0,987.0,1297.0,1623.0,1849.0
33019,Sullivan,NH,43356,70788.0,4990,0.22702740105175753,1057,947.0,987.0,1297.0,1623.0,1849.0
34001,Atlantic,NJ,274339,73113.0,34989,0.21007220993005005,264650,1172.0,1340.0,1670.0,2353.0,2584.0
34003,Bergen,NJ,953243,118714.0,63825,0.36553638474135136,931275,1400.0,1645.0,1892.0,2342.0,2946.0
34005,Burlington,NJ,461853,102615.0,29718,0.2926710446830485,446301,1303.0,1451.0,1737.0,2100.0,2422.0
34007,Camden,NJ,522581,82005.0,64050,0.23636335802488034,506721,1303.0,1451.0,1737.0,2100.0,2422.0
34009,Cape May,NJ,95456,83870.0,8443,0.27240822996982905,92701,1107.0,1194.0,1569.0,1973.0,2090.0
34011,Cumberland,NJ,153588,62310.0,22292,0.11745709300205745,150085,1186.0,1216.0,1545.0,2043.0,2112.0
34013,Essex,NJ,853374,73785.0,125228,0.25119584144818097,798698,1379.0,1590.0,1916.0,2424.0,2800.0
34015,Gloucester,NJ,302621,99668.0,22231,0.24142409152041663,291745,1303.0,1451.0,1737.0,2100.0,2422.0
34017,Hudson,NJ,712029,86854.0,99546,0.3353599361823746,671923,1993.0,2025.0,2299.0,2855.0,3183.0
34019,Hunterdon,NJ,129099,133534.0,4685,0.4028148939960805,125063,1608.0,1807.0,2276.0,2756.0,3031.0
34021,Mercer,NJ,383732,92697.0,41079,0.29910979537802423,368085,1354.0,1550.0,1998.0,2416.0,2661.0
34023,Middlesex,NJ,860147,105206.0,69626,0.3101423361355675,825015,1608.0,1807.0,2276.0,2756.0,3031.0
34025,Monmouth,NJ,643064,118527.0,40595,0.35238794272420787,620821,1385.0,1546.0,1916.0,2604.0,2904.0
34027,Morris,NJ,508816,130808.0,24800,0.4040733781956542,492715,1379.0,1590.0,1916.0,2424.0,2800.0
34029,Ocean,NJ,638691,82379.0,66258,0.2241036745468466,602018,1385.0,1546.0,1916.0,2604.0,2904.0
34031,Passaic,NJ,519986,84465.0,68995,0.20044578123257165,502763,1400.0,1645.0,1892.0,2342.0,2946.0
34033,Salem,NJ,64840,73378.0,8271,0.1591610117211598,62754,1303.0,1451.0,1737.0,2100.0,2422.0
34035,Somerset,NJ,344978,131948.0,18097,0.40271843421899367,330151,1608.0,1807.0,2276.0,2756.0,3031.0
34037,Sussex,NJ,144808,111094.0,7948,0.2827882437434396,140996,1379.0,1590.0,1916.0,2424.0,2800.0
34039,Union,NJ,572079,95000.0,50130,0.2606510639264857,555208,1379.0,1590.0,1916.0,2424.0,2800.0
34041,Warren,NJ,109739,92620.0,8373,0.2562352490910251,105730,1171.0,1277.0,1540.0,1950.0,2278.0
35001,Bernalillo,NM,674692,62220.0,109353,0.25494003189603553,679037,828.0,1005.0,1222.0,1722.0,2064.0
35003,Catron,NM,3635,44777.0,756,0.11994497936726273,3547,627.0,707.0,877.0,1120.0,1488.0
35005,Chaves,NM,64701,49673.0,13522,0.11313580933834098,64912,692.0,737.0,969.0,1239.0,1358.0
35006,Cibola,NM,27211,49866.0,7063,0.09951857704604755,26763,629.0,700.0,880.0,1065.0,1172.0
35007,Colfax,NM,12370,46286.0,2130,0.16475343573160872,12106,760.0,781.0,877.0,1158.0,1372.0
35009,Curry,NM,48327,55427.0,9113,0.1323690690504273,49502,674.0,800.0,995.0,1266.0,1689.0
35011,De Baca,NM,1695,34702.0,273,0.061946902654867256,1995,627.0,667.0,877.0,1236.0,1488.0
35013,Doña Ana,NM,219870,51232.0,48732,0.18586437440305636,217696,739.0,881.0,989.0,1383.0,1562.0
35015,Eddy,NM,61264,77458.0,7132,0.11803016453382084,57865,791.0,968.0,1087.0,1532.0,1648.0
35017,Grant,NM,28006,44895.0,5538,0.19192315932300222,27391,728.0,733.0,877.0,1209.0,1303.0
35019,Guadalupe,NM,4413,38713.0,801,0.10786313165646952,4336,627.0,767.0,877.0,1236.0,1488.0
35021,Harding,NM,671,39489.0,96,0.21460506706408347,432,627.0,707.0,877.0,1236.0,1488.0
35023,Hidalgo,NM,4160,53651.0,939,0.11826923076923077,4234,627.0,707.0,877.0,1236.0,1488.0
35025,Lea,NM,73103,65855.0,12557,0.08669958825219211,70359,801.0,889.0,1168.0,1487.0,1642.0
35027,Lincoln,NM,20222,47919.0,3140,0.18450202749480762,19640,627.0,667.0,877.0,1156.0,1488.0
35028,Los Alamos,NM,19253,135801.0,710,0.5024671479769387,18976,995.0,1037.0,1363.0,1722.0,2313.0
35029,Luna,NM,25393,38241.0,5816,0.07691095971330682,24022,594.0,691.0,877.0,1181.0,1488.0
35031,McKinley,NM,72073,44029.0,23950,0.07789324712444327,71956,663.0,739.0,877.0,1127.0,1168.0
35033,Mora,NM,4208,40231.0,911,0.16611216730038023,4500,627.0,707.0,877.0,1184.0,1488.0
35035,Otero,NM,67850,50833.0,12457,0.13848194546794398,66804,609.0,722.0,877.0,1236.0,1488.0
35037,Quay,NM,8641,38998.0,2094,0.11838907533850249,8265,627.0,781.0,877.0,1092.0,1488.0
35039,Rio Arriba,NM,40285,52031.0,8722,0.12530718629762938,38962,666.0,670.0,877.0,1060.0,1168.0
35041,Roosevelt,NM,19142,52644.0,3697,0.11905756974192874,18723,660.0,703.0,924.0,1267.0,1568.0
35043,Sandoval,NM,149460,76424.0,14965,0.22351799812658904,144954,828.0,1005.0,1222.0,1722.0,2064.0
35045,San Juan,NM,121798,50734.0,29458,0.10306408972232713,125608,843.0,847.0,1012.0,1426.0,1526.0
